province,year,track,university,major,min_score,min_rank,batch,admission_count,subject_requirement,tuition,notes
广东,2025,历史,北京电影学院,专业组 203,590,7603,本科批,3,历史,0,院校代码:10050;专业组:203;计划数:3
广东,2025,历史,北京电影学院,专业组 208,595,6309,本科批,2,历史,0,院校代码:10050;专业组:208;计划数:2
广东,2025,历史,北京电影学院,专业组 209,597,5972,本科批,2,历史,0,院校代码:10050;专业组:209;计划数:2
广东,2025,历史,北京电影学院,专业组 210,589,8152,本科批,2,历史,0,院校代码:10050;专业组:210;计划数:2
广东,2025,历史,中央民族大学,专业组 216,610,3256,本科批,46,历史,0,院校代码:10052;专业组:216;计划数:46
广东,2025,历史,中国政法大学,专业组 206,619,2061,本科批,80,历史,0,院校代码:10053;专业组:206;计划数:80
广东,2025,历史,中国政法大学,专业组 207,618,2177,本科批,8,历史,0,院校代码:10053;专业组:207;计划数:8
广东,2025,历史,华北电力大学(北京),专业组 205,594,6607,本科批,7,历史,0,院校代码:10054;专业组:205;计划数:7
广东,2025,历史,南开大学,专业组 204,632,964,本科批,35,历史,0,院校代码:10055;专业组:204;计划数:34
广东,2025,历史,天津大学,专业组 205,611,3157,本科批,8,历史,0,院校代码:10056;专业组:205;计划数:8
广东,2025,历史,天津大学(中外合作办学),专业组 206,593,6775,本科批,5,历史,0,院校代码:10056;专业组:206;计划数:5
广东,2025,历史,天津科技大学,专业组 208,561,18774,本科批,4,历史,0,院校代码:10057;专业组:208;计划数:4
广东,2025,历史,天津科技大学(中外合作办学),专业组 209,560,19127,本科批,2,历史,0,院校代码:10057;专业组:209;计划数:2
广东,2025,历史,天津工业大学,专业组 212,575,12846,本科批,4,历史,0,院校代码:10058;专业组:212;计划数:4
广东,2025,历史,天津工业大学,专业组 221,554,22296,本科批,3,历史,0,院校代码:10058;专业组:221;计划数:3
广东,2025,历史,中国民航大学,专业组 208,567,16052,本科批,19,历史,0,院校代码:10059;专业组:208;计划数:19
广东,2025,历史,中国民航大学,专业组 211,569,15152,本科批,1,历史,0,院校代码:10059;专业组:211;计划数:1
广东,2025,历史,天津中医药大学,专业组 205,560,18899,本科批,1,历史,0,院校代码:10063;专业组:205;计划数:1
广东,2025,历史,天津中医药大学,专业组 206,554,21908,本科批,2,历史,0,院校代码:10063;专业组:206;计划数:2
广东,2025,历史,天津师范大学,专业组 216,551,23666,本科批,24,历史,0,院校代码:10065;专业组:216;计划数:24
广东,2025,历史,天津师范大学,专业组 217,549,24760,本科批,2,历史,0,院校代码:10065;专业组:217;计划数:2
广东,2025,历史,天津外国语大学,专业组 201,563,17938,本科批,7,历史,0,院校代码:10068;专业组:201;计划数:7
广东,2025,历史,天津外国语大学,专业组 202,553,22766,本科批,3,历史,0,院校代码:10068;专业组:202;计划数:3
广东,2025,历史,天津外国语大学,专业组 203,560,19374,本科批,5,历史,0,院校代码:10068;专业组:203;计划数:5
